File Number,Rarity Score,Position
9035,35.41,8571
6372,35.41,8572
5441,35.40,8573
4536,35.39,8574
9477,35.39,8575
2637,35.39,8576
5835,35.38,8577
65,35.37,8578
6547,35.37,8579
1035,35.37,8580
7811,35.36,8581
256,35.36,8582
5574,35.36,8583
4268,35.35,8584
4629,35.35,8585
919,35.35,8586
1495,35.35,8587
4737,35.34,8588
3098,35.33,8589
663,35.33,8590
7282,35.33,8591
8544,35.33,8592
8533,35.32,8593
6189,35.32,8594
8843,35.31,8595
3988,35.31,8596
226,35.31,8597
9229,35.31,8598
8433,35.31,8599
7184,35.31,8600
9023,35.30,8601
6279,35.30,8602
4992,35.30,8603
5526,35.29,8604
9018,35.29,8605
9338,35.28,8606
5959,35.28,8607
9300,35.28,8608
4287,35.27,8609
148,35.27,8610
3947,35.27,8611
8445,35.27,8612
8681,35.26,8613
5690,35.25,8614
8072,35.25,8615
4065,35.24,8616
6926,35.24,8617
3382,35.24,8618
775,35.24,8619
4625,35.23,8620
737,35.23,8621
4769,35.23,8622
9100,35.23,8623
687,35.22,8624
4962,35.22,8625
9579,35.22,8626
5262,35.22,8627
244,35.21,8628
7867,35.21,8629
1880,35.21,8630
3804,35.21,8631
4716,35.20,8632
878,35.20,8633
9457,35.20,8634
7544,35.19,8635
192,35.19,8636
7402,35.19,8637
2991,35.18,8638
572,35.18,8639
8899,35.18,8640
8973,35.18,8641
8873,35.17,8642
191,35.17,8643
2913,35.17,8644
3599,35.17,8645
8943,35.16,8646
7881,35.16,8647
6965,35.16,8648
1710,35.16,8649
2296,35.16,8650
1564,35.16,8651
6628,35.15,8652
200,35.14,8653
4461,35.14,8654
2929,35.14,8655
4616,35.13,8656
1611,35.13,8657
2247,35.13,8658
7656,35.12,8659
3692,35.12,8660
9140,35.12,8661
2180,35.11,8662
9316,35.11,8663
562,35.11,8664
997,35.10,8665
9596,35.10,8666
3800,35.10,8667
2718,35.10,8668
1166,35.10,8669
1712,35.10,8670
1256,35.10,8671
5907,35.10,8672
8719,35.09,8673
3862,35.09,8674
6483,35.08,8675
6575,35.07,8676
3330,35.07,8677
6819,35.06,8678
8497,35.06,8679
3819,35.05,8680
14,35.05,8681
7880,35.04,8682
1339,35.04,8683
4479,35.04,8684
7464,35.03,8685
2453,35.03,8686
9960,35.03,8687
5308,35.03,8688
2255,35.03,8689
2200,35.03,8690
1345,35.03,8691
8511,35.01,8692
5852,35.01,8693
4185,35.01,8694
9645,35.01,8695
6155,35.00,8696
644,35.00,8697
7689,35.00,8698
9378,35.00,8699
1232,35.00,8700
2578,35.00,8701
7664,34.99,8702
7994,34.99,8703
7942,34.99,8704
9450,34.98,8705
5105,34.98,8706
5072,34.98,8707
5405,34.98,8708
6896,34.97,8709
3083,34.97,8710
2417,34.96,8711
926,34.96,8712
4919,34.96,8713
5149,34.95,8714
1341,34.95,8715
7661,34.95,8716
5998,34.95,8717
5082,34.95,8718
8580,34.95,8719
8649,34.94,8720
5600,34.93,8721
134,34.93,8722
4837,34.93,8723
4248,34.93,8724
9042,34.93,8725
6697,34.92,8726
4781,34.92,8727
8473,34.92,8728
2234,34.92,8729
2554,34.91,8730
7192,34.91,8731
3355,34.90,8732
273,34.90,8733
8186,34.90,8734
5957,34.90,8735
9779,34.89,8736
525,34.89,8737
6207,34.89,8738
9408,34.88,8739
5166,34.88,8740
2681,34.88,8741
318,34.87,8742
4419,34.87,8743
8780,34.87,8744
248,34.87,8745
8342,34.87,8746
3937,34.86,8747
2302,34.85,8748
3455,34.85,8749
5889,34.85,8750
5678,34.85,8751
7840,34.85,8752
4052,34.84,8753
2830,34.84,8754
2445,34.83,8755
3928,34.83,8756
1840,34.83,8757
1150,34.82,8758
7860,34.81,8759
6273,34.81,8760
4553,34.81,8761
3525,34.80,8762
5353,34.80,8763
3358,34.79,8764
8772,34.79,8765
360,34.78,8766
5175,34.78,8767
4388,34.77,8768
5270,34.77,8769
7409,34.77,8770
4875,34.77,8771
5313,34.76,8772
5610,34.75,8773
1642,34.75,8774
8639,34.75,8775
3465,34.74,8776
7702,34.74,8777
9024,34.71,8778
7612,34.71,8779
6694,34.70,8780
4560,34.69,8781
8391,34.69,8782
5301,34.68,8783
252,34.68,8784
1688,34.67,8785
3418,34.65,8786
3001,34.65,8787
4654,34.65,8788
577,34.65,8789
5914,34.65,8790
4818,34.64,8791
1755,34.63,8792
5977,34.63,8793
5654,34.63,8794
6831,34.62,8795
8173,34.62,8796
6331,34.62,8797
765,34.62,8798
4060,34.61,8799
9987,34.59,8800
7142,34.59,8801
1056,34.59,8802
9274,34.58,8803
8893,34.58,8804
8293,34.57,8805
5469,34.57,8806
6672,34.56,8807
7938,34.55,8808
9870,34.55,8809
8010,34.54,8810
2719,34.53,8811
8744,34.53,8812
2320,34.53,8813
6091,34.53,8814
5054,34.51,8815
6597,34.51,8816
6630,34.51,8817
637,34.50,8818
555,34.49,8819
430,34.49,8820
16,34.49,8821
6758,34.49,8822
9920,34.49,8823
8017,34.48,8824
5338,34.48,8825
9586,34.48,8826
5205,34.48,8827
2609,34.48,8828
369,34.48,8829
6769,34.47,8830
3299,34.47,8831
295,34.47,8832
2978,34.47,8833
184,34.46,8834
2327,34.46,8835
1380,34.46,8836
1312,34.45,8837
1685,34.45,8838
1377,34.45,8839
7743,34.44,8840
9712,34.43,8841
1937,34.43,8842
2490,34.43,8843
7370,34.43,8844
1578,34.43,8845
3740,34.41,8846
5562,34.41,8847
5995,34.41,8848
6503,34.40,8849
5417,34.39,8850
227,34.39,8851
3144,34.39,8852
4801,34.38,8853
974,34.38,8854
4974,34.38,8855
6151,34.37,8856
2648,34.37,8857
785,34.36,8858
6868,34.35,8859
4467,34.35,8860
8076,34.35,8861
5934,34.35,8862
1319,34.35,8863
7436,34.34,8864
1649,34.34,8865
7958,34.34,8866
3930,34.34,8867
4948,34.33,8868
8281,34.32,8869
9700,34.32,8870
9009,34.31,8871
9145,34.31,8872
4734,34.31,8873
5287,34.30,8874
4561,34.29,8875
3500,34.29,8876
9942,34.29,8877
1156,34.29,8878
7110,34.28,8879
9979,34.27,8880
2839,34.27,8881
2434,34.27,8882
9822,34.26,8883
6434,34.25,8884
6184,34.25,8885
9722,34.25,8886
1157,34.24,8887
7505,34.24,8888
3556,34.23,8889
6910,34.23,8890
8849,34.23,8891
7815,34.22,8892
6634,34.21,8893
6480,34.20,8894
6164,34.19,8895
5813,34.19,8896
4270,34.19,8897
7517,34.19,8898
3416,34.17,8899
7956,34.16,8900
8661,34.16,8901
7936,34.15,8902
552,34.15,8903
4264,34.14,8904
5290,34.14,8905
7306,34.14,8906
5658,34.14,8907
2257,34.13,8908
9061,34.13,8909
8386,34.12,8910
5968,34.12,8911
5318,34.11,8912
8392,34.10,8913
4397,34.09,8914
7283,34.08,8915
2292,34.08,8916
8364,34.08,8917
9368,34.07,8918
4438,34.06,8919
28,34.06,8920
6210,34.06,8921
3786,34.06,8922
7268,34.05,8923
1280,34.04,8924
1064,34.04,8925
1637,34.04,8926
2454,34.04,8927
9946,34.04,8928
5363,34.03,8929
1724,34.03,8930
6211,34.02,8931
4279,34.00,8932
3614,34.00,8933
1313,34.00,8934
233,33.99,8935
9990,33.98,8936
4184,33.98,8937
4002,33.98,8938
792,33.98,8939
7129,33.98,8940
3775,33.97,8941
9222,33.96,8942
684,33.96,8943
3687,33.96,8944
8620,33.95,8945
3257,33.95,8946
1236,33.95,8947
4912,33.94,8948
5528,33.94,8949
9353,33.94,8950
512,33.94,8951
4509,33.93,8952
34,33.93,8953
2259,33.92,8954
4538,33.92,8955
7227,33.92,8956
315,33.92,8957
1821,33.92,8958
5398,33.92,8959
9513,33.91,8960
5186,33.91,8961
6015,33.91,8962
9115,33.90,8963
6162,33.90,8964
414,33.90,8965
9802,33.89,8966
6424,33.89,8967
4466,33.88,8968
57,33.88,8969
6272,33.88,8970
2022,33.87,8971
4100,33.86,8972
8933,33.86,8973
4050,33.85,8974
7720,33.85,8975
9868,33.85,8976
9062,33.85,8977
8505,33.85,8978
9490,33.85,8979
6157,33.84,8980
4664,33.84,8981
6839,33.83,8982
646,33.83,8983
9583,33.83,8984
2702,33.82,8985
3976,33.82,8986
9981,33.82,8987
1034,33.82,8988
9031,33.81,8989
8508,33.81,8990
4577,33.80,8991
50,33.80,8992
9846,33.79,8993
9595,33.79,8994
3522,33.79,8995
9383,33.79,8996
9747,33.78,8997
114,33.78,8998
4681,33.77,8999
4879,33.77,9000
7767,33.76,9001
7894,33.76,9002
3706,33.76,9003
7149,33.75,9004
9084,33.74,9005
4058,33.74,9006
3887,33.74,9007
7447,33.73,9008
6441,33.73,9009
5242,33.73,9010
9112,33.72,9011
7203,33.71,9012
4816,33.70,9013
5821,33.70,9014
8625,33.70,9015
2008,33.69,9016
2898,33.69,9017
6984,33.69,9018
3909,33.69,9019
8633,33.68,9020
2620,33.68,9021
9510,33.67,9022
4891,33.67,9023
597,33.67,9024
9485,33.67,9025
4125,33.66,9026
1977,33.66,9027
3368,33.66,9028
4630,33.66,9029
7749,33.66,9030
5665,33.66,9031
3594,33.65,9032
3717,33.65,9033
9922,33.65,9034
6648,33.65,9035
2301,33.65,9036
5059,33.65,9037
8914,33.64,9038
7270,33.64,9039
8292,33.64,9040
9887,33.64,9041
6478,33.63,9042
9900,33.63,9043
4843,33.62,9044
8297,33.61,9045
1356,33.61,9046
4749,33.60,9047
9268,33.60,9048
6983,33.60,9049
2762,33.60,9050
8089,33.59,9051
7313,33.59,9052
8254,33.58,9053
6889,33.58,9054
6532,33.58,9055
821,33.57,9056
6551,33.57,9057
674,33.57,9058
2487,33.57,9059
5565,33.57,9060
2352,33.57,9061
980,33.57,9062
9393,33.56,9063
36,33.56,9064
1122,33.56,9065
2440,33.55,9066
4717,33.55,9067
5065,33.55,9068
7785,33.55,9069
2842,33.55,9070
1033,33.54,9071
6037,33.53,9072
8680,33.53,9073
7239,33.51,9074
1399,33.51,9075
8410,33.49,9076
5337,33.49,9077
4168,33.49,9078
115,33.49,9079
78,33.48,9080
7201,33.48,9081
9341,33.48,9082
3169,33.48,9083
146,33.47,9084
293,33.47,9085
6776,33.47,9086
9287,33.47,9087
4464,33.47,9088
7073,33.46,9089
3922,33.46,9090
5212,33.46,9091
1829,33.46,9092
5609,33.45,9093
2952,33.45,9094
7261,33.45,9095
7260,33.45,9096
3070,33.44,9097
736,33.44,9098
1957,33.44,9099
1513,33.43,9100
5434,33.43,9101
9228,33.43,9102
5822,33.42,9103
2965,33.42,9104
6782,33.41,9105
460,33.41,9106
9399,33.41,9107
5432,33.40,9108
403,33.38,9109
1210,33.38,9110
2350,33.38,9111
4008,33.38,9112
3297,33.38,9113
2961,33.38,9114
9073,33.37,9115
3489,33.37,9116
505,33.37,9117
3194,33.36,9118
7960,33.36,9119
4024,33.36,9120
7629,33.35,9121
4481,33.35,9122
1884,33.35,9123
5401,33.35,9124
7081,33.34,9125
4792,33.34,9126
1954,33.34,9127
8701,33.34,9128
9828,33.33,9129
6218,33.33,9130
5915,33.33,9131
6307,33.32,9132
678,33.32,9133
2171,33.32,9134
286,33.32,9135
8014,33.31,9136
2800,33.31,9137
8868,33.31,9138
9669,33.30,9139
7038,33.30,9140
5632,33.30,9141
8075,33.30,9142
6679,33.30,9143
8028,33.29,9144
983,33.29,9145
9194,33.29,9146
2680,33.29,9147
2615,33.29,9148
8369,33.28,9149
2465,33.28,9150
208,33.27,9151
6738,33.27,9152
5281,33.27,9153
1238,33.26,9154
3927,33.26,9155
2786,33.25,9156
506,33.25,9157
9146,33.25,9158
3809,33.24,9159
2104,33.24,9160
8255,33.24,9161
1761,33.24,9162
685,33.24,9163
6904,33.24,9164
5518,33.24,9165
6661,33.22,9166
8229,33.22,9167
8458,33.22,9168
818,33.22,9169
3582,33.21,9170
3728,33.20,9171
3348,33.20,9172
6415,33.19,9173
7730,33.19,9174
4866,33.19,9175
3197,33.18,9176
8686,33.18,9177
9685,33.18,9178
3704,33.18,9179
1647,33.17,9180
2735,33.17,9181
7343,33.16,9182
9500,33.16,9183
5506,33.15,9184
3848,33.15,9185
669,33.15,9186
5444,33.14,9187
182,33.14,9188
1447,33.13,9189
7657,33.11,9190
1784,33.10,9191
5322,33.10,9192
8900,33.10,9193
8005,33.10,9194
6041,33.09,9195
5579,33.09,9196
2123,33.09,9197
7890,33.08,9198
1374,33.08,9199
6006,33.08,9200
2436,33.08,9201
5626,33.08,9202
1241,33.07,9203
8102,33.07,9204
2502,33.06,9205
2172,33.06,9206
2074,33.04,9207
7047,33.04,9208
9403,33.04,9209
5053,33.04,9210
8136,33.03,9211
7487,33.03,9212
4111,33.03,9213
5300,33.02,9214
1570,33.01,9215
2938,33.01,9216
8023,33.01,9217
1473,33.00,9218
3077,33.00,9219
8589,32.99,9220
1048,32.99,9221
5473,32.99,9222
2664,32.98,9223
2838,32.98,9224
4708,32.98,9225
963,32.97,9226
2856,32.97,9227
9085,32.96,9228
1546,32.96,9229
2173,32.96,9230
3838,32.96,9231
2650,32.96,9232
702,32.96,9233
4526,32.96,9234
2132,32.95,9235
6287,32.95,9236
5013,32.94,9237
312,32.93,9238
423,32.92,9239
9431,32.92,9240
8418,32.91,9241
4183,32.91,9242
9060,32.91,9243
7334,32.91,9244
7935,32.91,9245
1870,32.91,9246
1462,32.90,9247
5598,32.89,9248
1640,32.88,9249
9798,32.87,9250
9289,32.87,9251
9424,32.87,9252
892,32.86,9253
2893,32.86,9254
3793,32.85,9255
742,32.85,9256
7634,32.85,9257
8708,32.84,9258
4023,32.84,9259
1362,32.84,9260
5772,32.84,9261
1552,32.82,9262
7083,32.82,9263
4095,32.81,9264
3447,32.81,9265
6271,32.81,9266
3055,32.81,9267
99,32.80,9268
7673,32.80,9269
7444,32.79,9270
707,32.79,9271
4403,32.79,9272
6855,32.78,9273
3310,32.78,9274
8015,32.78,9275
653,32.78,9276
9688,32.78,9277
4945,32.77,9278
8037,32.77,9279
6253,32.77,9280
6612,32.76,9281
6130,32.75,9282
6518,32.74,9283
1671,32.73,9284
8088,32.73,9285
8637,32.73,9286
5370,32.73,9287
9329,32.72,9288
4877,32.72,9289
1422,32.71,9290
4651,32.71,9291
6601,32.70,9292
6353,32.70,9293
1221,32.70,9294
2193,32.69,9295
5475,32.69,9296
2264,32.69,9297
1643,32.69,9298
8751,32.68,9299
6471,32.67,9300
1095,32.67,9301
9859,32.67,9302
5268,32.67,9303
2009,32.67,9304
8047,32.67,9305
3014,32.66,9306
1087,32.65,9307
6313,32.64,9308
6158,32.62,9309
3051,32.61,9310
5759,32.60,9311
4503,32.59,9312
8443,32.59,9313
8946,32.59,9314
7955,32.59,9315
1304,32.58,9316
9266,32.57,9317
8467,32.57,9318
74,32.57,9319
5330,32.57,9320
5973,32.56,9321
4804,32.56,9322
2155,32.56,9323
4675,32.56,9324
9804,32.56,9325
9965,32.56,9326
135,32.55,9327
1390,32.55,9328
5468,32.55,9329
9977,32.54,9330
1956,32.54,9331
1218,32.54,9332
7977,32.52,9333
3276,32.52,9334
1003,32.51,9335
4856,32.51,9336
346,32.51,9337
8978,32.50,9338
8110,32.50,9339
9286,32.50,9340
6804,32.49,9341
8598,32.49,9342
1940,32.49,9343
4020,32.48,9344
3663,32.48,9345
4915,32.48,9346
4898,32.48,9347
1124,32.47,9348
8030,32.47,9349
4473,32.47,9350
7459,32.46,9351
5696,32.46,9352
8375,32.46,9353
3662,32.46,9354
1557,32.45,9355
9187,32.45,9356
484,32.45,9357
764,32.44,9358
8074,32.43,9359
8986,32.43,9360
6543,32.42,9361
452,32.42,9362
428,32.42,9363
7709,32.40,9364
4984,32.40,9365
2397,32.38,9366
4456,32.37,9367
8870,32.37,9368
6820,32.37,9369
6970,32.37,9370
6053,32.37,9371
8924,32.36,9372
5354,32.36,9373
1125,32.36,9374
1381,32.36,9375
3670,32.36,9376
4655,32.36,9377
5194,32.34,9378
6795,32.34,9379
6324,32.34,9380
3232,32.34,9381
479,32.34,9382
2547,32.33,9383
7807,32.33,9384
5083,32.32,9385
6105,32.31,9386
5090,32.30,9387
5684,32.30,9388
9553,32.29,9389
7507,32.28,9390
8100,32.28,9391
5139,32.26,9392
5586,32.26,9393
140,32.25,9394
1061,32.25,9395
3255,32.25,9396
2581,32.24,9397
5288,32.24,9398
6995,32.23,9399
337,32.23,9400
7593,32.22,9401
1696,32.22,9402
3433,32.22,9403
4981,32.22,9404
2622,32.21,9405
2773,32.21,9406
1714,32.20,9407
8500,32.20,9408
8160,32.20,9409
3997,32.19,9410
1338,32.19,9411
171,32.18,9412
4641,32.18,9413
1742,32.17,9414
2410,32.17,9415
5548,32.17,9416
4819,32.16,9417
3369,32.16,9418
5384,32.15,9419
632,32.14,9420
6038,32.13,9421
2980,32.13,9422
9592,32.12,9423
3714,32.12,9424
7761,32.11,9425
3312,32.11,9426
7288,32.10,9427
1836,32.09,9428
2486,32.09,9429
8189,32.09,9430
429,32.07,9431
9563,32.07,9432
6759,32.07,9433
850,32.07,9434
3284,32.06,9435
7425,32.06,9436
9734,32.05,9437
9365,32.05,9438
1972,32.05,9439
2294,32.04,9440
7651,32.03,9441
2267,32.02,9442
1757,32.02,9443
5017,32.01,9444
9155,32.01,9445
2227,32.01,9446
910,32.01,9447
3782,32.00,9448
7782,31.99,9449
3884,31.98,9450
6399,31.97,9451
4093,31.96,9452
4230,31.95,9453
8689,31.95,9454
5447,31.94,9455
1240,31.94,9456
1904,31.94,9457
5751,31.94,9458
1843,31.94,9459
3305,31.92,9460
3462,31.92,9461
5117,31.91,9462
1184,31.91,9463
3377,31.91,9464
1568,31.91,9465
5572,31.91,9466
9114,31.89,9467
3262,31.89,9468
3866,31.89,9469
3383,31.87,9470
3722,31.87,9471
5752,31.86,9472
6615,31.85,9473
2957,31.84,9474
5511,31.83,9475
4691,31.82,9476
4145,31.81,9477
8077,31.81,9478
574,31.81,9479
6243,31.80,9480
8923,31.80,9481
9422,31.78,9482
3471,31.77,9483
6446,31.73,9484
5007,31.72,9485
3453,31.72,9486
4817,31.72,9487
9923,31.71,9488
9160,31.70,9489
909,31.70,9490
9135,31.70,9491
7250,31.70,9492
6897,31.69,9493
7336,31.68,9494
8082,31.68,9495
9244,31.68,9496
2407,31.68,9497
3207,31.68,9498
2095,31.67,9499
5254,31.67,9500
9260,31.67,9501
1871,31.66,9502
1512,31.66,9503
2270,31.66,9504
4689,31.62,9505
1119,31.61,9506
8299,31.60,9507
3352,31.60,9508
7912,31.59,9509
8825,31.59,9510
1579,31.57,9511
2285,31.56,9512
4192,31.56,9513
7273,31.56,9514
301,31.55,9515
3270,31.54,9516
5615,31.53,9517
4421,31.52,9518
3585,31.52,9519
9754,31.49,9520
8103,31.48,9521
830,31.47,9522
7454,31.46,9523
3810,31.46,9524
4794,31.46,9525
3761,31.45,9526
4583,31.45,9527
1174,31.45,9528
2379,31.44,9529
1725,31.44,9530
5325,31.43,9531
9169,31.42,9532
3452,31.42,9533
6343,31.41,9534
3049,31.41,9535
2685,31.39,9536
8321,31.38,9537
2840,31.38,9538
8039,31.37,9539
9873,31.37,9540
8685,31.36,9541
5897,31.36,9542
9607,31.35,9543
8938,31.34,9544
3568,31.34,9545
3913,31.32,9546
1099,31.31,9547
8880,31.30,9548
645,31.30,9549
9853,31.29,9550
7141,31.28,9551
2696,31.27,9552
937,31.27,9553
8177,31.26,9554
7636,31.26,9555
5109,31.26,9556
4358,31.25,9557
2178,31.24,9558
2215,31.23,9559
1273,31.21,9560
8827,31.21,9561
7848,31.21,9562
7597,31.19,9563
2749,31.19,9564
596,31.19,9565
4584,31.17,9566
173,31.17,9567
8872,31.16,9568
9737,31.16,9569
6741,31.16,9570
8926,31.16,9571
2147,31.15,9572
5230,31.15,9573
377,31.14,9574
2693,31.14,9575
2383,31.13,9576
3863,31.13,9577
7479,31.13,9578
1932,31.11,9579
4928,31.09,9580
9637,31.09,9581
151,31.09,9582
9830,31.08,9583
3959,31.08,9584
7723,31.08,9585
1824,31.06,9586
5874,31.05,9587
7659,31.05,9588
7757,31.04,9589
3671,31.03,9590
4603,31.02,9591
7812,31.02,9592
1486,31.02,9593
6397,31.01,9594
329,31.00,9595
441,30.99,9596
9829,30.99,9597
8576,30.98,9598
3393,30.96,9599
6362,30.95,9600
9273,30.94,9601
5753,30.92,9602
3885,30.92,9603
3765,30.91,9604
2117,30.91,9605
5336,30.90,9606
8811,30.90,9607
6876,30.87,9608
6365,30.87,9609
9130,30.86,9610
6560,30.86,9611
6854,30.85,9612
5530,30.85,9613
4620,30.84,9614
6104,30.83,9615
8579,30.83,9616
68,30.83,9617
4288,30.82,9618
4711,30.80,9619
156,30.80,9620
8572,30.79,9621
3360,30.79,9622
4043,30.78,9623
7044,30.77,9624
2598,30.77,9625
8592,30.76,9626
6455,30.76,9627
2720,30.75,9628
9257,30.74,9629
4646,30.73,9630
7304,30.72,9631
3683,30.72,9632
7396,30.71,9633
2330,30.70,9634
5519,30.70,9635
1901,30.70,9636
4302,30.68,9637
2478,30.67,9638
4752,30.67,9639
6746,30.66,9640
269,30.66,9641
2974,30.64,9642
3567,30.63,9643
302,30.62,9644
5698,30.62,9645
7367,30.60,9646
8240,30.59,9647
3986,30.58,9648
475,30.58,9649
9872,30.57,9650
5471,30.56,9651
1898,30.55,9652
1542,30.55,9653
4901,30.54,9654
5096,30.52,9655
2832,30.49,9656
6359,30.49,9657
8080,30.48,9658
2345,30.48,9659
4316,30.48,9660
9163,30.47,9661
6147,30.47,9662
2378,30.47,9663
6094,30.45,9664
1987,30.45,9665
5206,30.45,9666
2493,30.45,9667
1484,30.44,9668
7259,30.44,9669
5257,30.44,9670
1892,30.43,9671
7701,30.43,9672
9191,30.43,9673
2318,30.42,9674
3300,30.38,9675
9622,30.36,9676
5057,30.35,9677
8645,30.35,9678
8962,30.35,9679
8283,30.35,9680
2035,30.34,9681
3069,30.34,9682
641,30.34,9683
7932,30.33,9684
5098,30.33,9685
4099,30.33,9686
4728,30.31,9687
4395,30.31,9688
7918,30.31,9689
6012,30.31,9690
904,30.31,9691
2395,30.29,9692
5093,30.27,9693
6178,30.26,9694
5664,30.23,9695
5543,30.23,9696
1043,30.23,9697
4733,30.23,9698
9660,30.23,9699
5865,30.23,9700
946,30.19,9701
1027,30.19,9702
837,30.18,9703
616,30.17,9704
6544,30.16,9705
4171,30.16,9706
7050,30.15,9707
3475,30.14,9708
3860,30.13,9709
915,30.13,9710
3155,30.12,9711
7221,30.11,9712
6564,30.10,9713
6073,30.10,9714
4353,30.09,9715
8405,30.08,9716
6103,30.08,9717
7099,30.08,9718
5418,30.07,9719
9136,30.07,9720
6232,30.06,9721
6941,30.06,9722
6474,30.05,9723
9355,30.04,9724
5947,30.04,9725
730,30.02,9726
7143,30.01,9727
8376,30.00,9728
8122,29.98,9729
7506,29.98,9730
2333,29.98,9731
9847,29.96,9732
9576,29.96,9733
8574,29.95,9734
2426,29.94,9735
624,29.93,9736
3689,29.92,9737
6000,29.92,9738
433,29.92,9739
7542,29.92,9740
2705,29.92,9741
7274,29.92,9742
155,29.91,9743
5706,29.91,9744
9055,29.90,9745
3134,29.90,9746
4515,29.90,9747
5027,29.89,9748
8168,29.89,9749
6808,29.87,9750
3367,29.87,9751
1700,29.86,9752
6667,29.86,9753
9010,29.86,9754
4154,29.84,9755
8617,29.83,9756
4880,29.83,9757
6462,29.83,9758
849,29.81,9759
9803,29.81,9760
5397,29.80,9761
258,29.79,9762
5570,29.79,9763
3469,29.78,9764
7619,29.78,9765
4106,29.77,9766
561,29.77,9767
2746,29.76,9768
7376,29.76,9769
9793,29.75,9770
8431,29.75,9771
133,29.74,9772
8555,29.73,9773
1670,29.73,9774
228,29.72,9775
3847,29.72,9776
7547,29.71,9777
7244,29.71,9778
6596,29.71,9779
9524,29.69,9780
7220,29.69,9781
1857,29.69,9782
1545,29.67,9783
605,29.66,9784
9331,29.66,9785
4458,29.65,9786
3481,29.64,9787
3491,29.62,9788
1812,29.62,9789
601,29.62,9790
7616,29.61,9791
7649,29.61,9792
1471,29.59,9793
1913,29.59,9794
3702,29.59,9795
1585,29.58,9796
664,29.54,9797
7482,29.53,9798
5034,29.51,9799
7579,29.50,9800
7233,29.50,9801
3982,29.50,9802
2108,29.47,9803
3017,29.47,9804
7056,29.45,9805
4133,29.43,9806
7534,29.42,9807
1315,29.41,9808
7356,29.41,9809
9916,29.41,9810
5560,29.41,9811
4220,29.40,9812
9765,29.39,9813
5442,29.39,9814
8,29.38,9815
7025,29.36,9816
8672,29.36,9817
3935,29.36,9818
3230,29.36,9819
2488,29.33,9820
6682,29.33,9821
1806,29.31,9822
529,29.30,9823
8226,29.28,9824
9509,29.26,9825
8267,29.26,9826
2297,29.26,9827
1974,29.24,9828
7363,29.20,9829
6311,29.17,9830
7919,29.17,9831
2868,29.16,9832
8303,29.16,9833
934,29.16,9834
8623,29.15,9835
3992,29.14,9836
5888,29.13,9837
3651,29.12,9838
5982,29.11,9839
1260,29.04,9840
2516,29.02,9841
7366,29.02,9842
8159,29.01,9843
3203,28.96,9844
7512,28.95,9845
6296,28.94,9846
1771,28.94,9847
6633,28.91,9848
542,28.91,9849
8019,28.91,9850
4227,28.90,9851
3263,28.90,9852
5340,28.90,9853
6671,28.83,9854
9676,28.83,9855
4785,28.82,9856
5474,28.80,9857
5428,28.79,9858
2511,28.79,9859
4746,28.77,9860
8775,28.76,9861
5892,28.76,9862
4508,28.75,9863
4119,28.73,9864
7469,28.72,9865
2134,28.71,9866
7237,28.69,9867
7957,28.69,9868
5612,28.65,9869
6152,28.63,9870
2998,28.61,9871
5810,28.58,9872
3156,28.55,9873
6057,28.55,9874
3573,28.54,9875
5421,28.52,9876
532,28.52,9877
7858,28.46,9878
6692,28.44,9879
9609,28.44,9880
9193,28.41,9881
4326,28.40,9882
5635,28.39,9883
4115,28.39,9884
3535,28.38,9885
3591,28.36,9886
5302,28.33,9887
5955,28.30,9888
4632,28.28,9889
4034,28.26,9890
95,28.25,9891
416,28.20,9892
2105,28.14,9893
3318,28.14,9894
1293,28.12,9895
7303,28.11,9896
6486,28.10,9897
2483,28.08,9898
9064,28.06,9899
174,28.05,9900
1886,28.04,9901
2317,28.01,9902
4457,28.00,9903
8856,27.99,9904
8188,27.97,9905
3063,27.97,9906
5236,27.95,9907
992,27.94,9908
5724,27.89,9909
9497,27.89,9910
6591,27.89,9911
1427,27.87,9912
5467,27.86,9913
3094,27.83,9914
2683,27.82,9915
3827,27.77,9916
6004,27.75,9917
4497,27.72,9918
3846,27.70,9919
3429,27.66,9920
9539,27.65,9921
626,27.64,9922
4505,27.63,9923
7576,27.62,9924
973,27.62,9925
6173,27.62,9926
8222,27.61,9927
5483,27.60,9928
4732,27.58,9929
4158,27.54,9930
6427,27.50,9931
7987,27.48,9932
2181,27.48,9933
454,27.47,9934
1867,27.47,9935
5652,27.45,9936
1536,27.42,9937
8182,27.39,9938
527,27.38,9939
6369,27.37,9940
2916,27.37,9941
5177,27.36,9942
4936,27.36,9943
2209,27.30,9944
8151,27.30,9945
5366,27.28,9946
1602,27.28,9947
6867,27.25,9948
7226,27.24,9949
2751,27.22,9950
406,27.20,9951
6190,27.19,9952
8203,27.19,9953
6710,27.19,9954
5807,27.18,9955
8521,27.15,9956
8528,27.13,9957
5703,27.11,9958
5495,27.11,9959
5735,27.10,9960
6388,27.10,9961
2947,27.07,9962
4427,27.03,9963
1763,26.97,9964
2873,26.89,9965
2562,26.88,9966
3058,26.78,9967
4188,26.44,9968
7372,26.30,9969
3143,26.27,9970
8860,26.25,9971
806,26.23,9972
2431,26.08,9973
198,26.05,9974
2523,25.93,9975
1556,25.90,9976
752,25.78,9977
8190,25.75,9978
4263,25.70,9979
2636,25.67,9980
9320,25.64,9981
8235,25.57,9982
7403,25.55,9983
